"","Name","Sector","Y_1970","Y_1971","Y_1972","Y_1973","Y_1974","Y_1975","Y_1976","Y_1977","Y_1978","Y_1979","Y_1980","Y_1981","Y_1982","Y_1983","Y_1984","Y_1985","Y_1986","Y_1987","Y_1988","Y_1989","Y_1990","Y_1991","Y_1992","Y_1993","Y_1994","Y_1995","Y_1996","Y_1997","Y_1998","Y_1999","Y_2000","Y_2001","Y_2002","Y_2003","Y_2004","Y_2005","Y_2006","Y_2007","Y_2008","Y_2009","Y_2010","Y_2011","Y_2012","Y_2013","Y_2014","Y_2015","Y_2016","Y_2017","Y_2018","Y_2019","Y_2020","Y_2021","Y_2022","Y_2023","Y_2024"
"427","Lebanon","Electricity & heat",523.41694809285,523.41694809285,722.81359615696,1286.733083691,1130.9543421928,1028.3591685933,1174.8222891304,1321.285727493,1467.7157199962,1617.2918280338,2921.3453024834,2684.8023093956,2606.5725749424,2372.7291454551,2257.095856597,2877.1984852297,3241.6792080963,3116.819601673,2805.137802774,2786.4367687717,2786.3732295835,3116.7485287567,2560.6302060145,3194.6969714079,3536.8736726161,3624.453608233,4981.5757880507,5948.0902143953,8048.1288346488,8173.3313370315,7257.054504365,7685.8585687478,8584.4607340734,8601.9990466743,7513.0956949381,7379.1852411671,8260.5866904248,8074.7313476241,9646.5057538634,9999.6234672022,11281.449250542,11723.964844186,11170.909254301,12259.522354218,13548.416657665,14311.003738022,14710.22511308,15714.980267685,15387.2070916198,15545.340429107,12366.2228789129,7647.4853566983,1964.2107070059,1986.4812176673,1996.7984812216
"428","Lebanon","Industry",2226.05795782078,2298.51221323215,2335.45730142699,2531.69422526351,2430.96502757726,2216.95176058795,1890.73198063119,1471.45035314729,2127.85354501607,2981.35558201466,846.27589137112,1251.70463429165,893.622201734868,901.296426063322,745.361848802049,668.6869784522,616.12586575902,762.765091429576,669.148040664154,787.733623998956,787.758133018746,1014.77955825424,1395.42511374136,1841.96732905501,2392.85958729692,2994.35376670339,2750.65929202189,2588.70818833672,2444.77174438295,2671.53319712172,2395.54801140085,2972.664870773,2372.9286598889,2836.81577478786,3209.2946785879,3840.35996085157,2669.89333192964,2637.78867738744,2888.56028821116,3317.6791201946,3148.68660371094,3511.08770735923,3431.62188632632,3338.85470290588,3596.86502615564,3435.36133669294,3441.25509743807,3471.96824413663,3260.52434294834,2344.69042380516,1444.29885034749,1445.6117560009,1650.63614616405,1937.70075907417,2078.43281861632
"429","Lebanon","Transport",1276.0976419868,1276.1986260108,1402.540504589,1637.0711369194,1823.815351069,1513.9022512511,1564.6126007736,1266.8594522979,1498.1368975532,1551.9794575771,1890.8184518957,2045.9759331435,1583.6698886526,1951.2286133889,2027.1264390553,2340.8717459859,2109.8201162022,2154.2680616306,1517.5500241174,1900.9664784179,1901.0163907376,2376.2894970519,3298.3710249852,3846.3493329256,3620.5200685033,4288.3189688518,4461.010427013,4316.9902321525,4618.543923299,4403.0423768254,4089.8785121812,3818.5970198258,3828.8800351551,4075.1576603882,4087.6693461783,4112.3987053456,3950.4632991341,3103.2176071313,4499.2042693712,5165.3561785638,5094.1207351902,5107.4072730689,8219.5760246289,6798.3418661616,7204.1570754379,8440.5026255534,8963.7380904404,9433.0197653569,8199.0997865718,8509.5252169247,7299.7452829444,7075.774563158,6453.2771389235,6526.4453467999,6560.3421375942
"430","Lesotho","Buildings",297.32182303115,297.25604306043,299.750564612409,292.629440883817,292.285800458115,311.272906976904,316.090680442029,314.956856466215,317.270748666372,323.867856302823,330.914230949793,336.97192050563,340.423899281017,350.285774532558,354.177005704792,360.946983881752,367.282300937837,372.429473845973,363.544473265174,366.011349298043,376.729458418367,382.633877473865,373.547568674227,372.037419519368,369.565342516914,379.994263090649,378.089762434992,375.016106531005,374.90394765789,388.753924129767,412.309752283175,410.29448346814,413.584860312344,415.210469325259,420.639294999989,426.627520943352,429.599842542214,440.264295720381,428.644686737586,437.204908714951,434.035525706446,433.668251012576,426.367530365572,420.418527459389,418.781396111038,413.544940985342,413.174855724554,410.990016296778,404.931211209349,399.272088074834,392.182854138102,389.807695620844,408.928457086556,407.481228374284,405.732010888699
"431","Lesotho","Electricity & heat",0.3239297512551,0.3239297512551,0.40491218906889,0.40491218906889,0.36442097016199,0.52515561559968,8.3997102571393,8.1298042568798,8.4070916382786,8.9224054123593,13.754286617009,16.568945025639,17.380349517578,20.186266229702,22.145517251956,23.960190295998,27.992872350019,29.01648891617,18.802094966872,19.274454068061,27.5508038824611,35.8492198102741,28.7531512072264,27.7681893430855,29.2493821906739,29.8679411928328,31.6422372955588,30.3649197295481,33.1540694549752,33.1043504109257,90.9466593686006,97.1478172181576,102.289982516767,100.216070519237,100.318980748608,101.652912833713,100.952814018728,124.658698938412,97.0805016595197,115.139216301124,119.509832000305,121.584786483741,127.383526166993,138.228116504482,151.537290881471,145.672726705207,155.904416687779,169.652315508868,185.00601380401,167.595395085658,147.259274422403,145.584653052529,184.002662588567,185.902819264264,187.480812021205
"432","Lesotho","Industry",34.9325487162545,34.9835479617032,35.5070103831216,35.2708409902549,38.5774799379433,38.2893801181175,32.6801451211989,28.9140698002155,30.3529645870746,36.6729010488365,32.8564251779615,30.5150020182502,23.0463292649243,25.2393592601411,22.0179170942505,25.5180774947558,30.0323944029768,61.7349217459595,33.4465107051063,40.2476117531061,13.9108686540368,16.327144121009,14.2369126545239,13.6489286329449,14.9965143283405,15.076449270952,15.985976020082,16.0809371374652,15.7153738064333,16.6344120225015,40.6881502893506,42.9264560265842,44.0748731775075,47.3932426169586,48.2164419857571,51.5318116790972,54.7199910099795,71.4537033999843,60.2981706316636,70.961717110973,82.1878241270322,89.4822942386785,84.6477373678116,71.0175390391281,79.906502517572,85.9771270792608,72.4267533712735,80.4221720992151,86.143001922783,102.880875037082,94.2674025032953,99.6148515645171,125.044366666285,126.408766479263,127.568450934875
"433","Lesotho","Transport",7.0889535707479,7.089622004484,7.8100827240607,8.6856042456724,8.76810076673956,11.0791092701818,15.1339660808498,20.076383956548,21.3877534263378,21.7117424873288,23.1647058405568,24.8749737042856,23.7725829730834,25.1442428406327,25.0572638471305,26.3276123384748,30.9703085960874,30.031041819601,27.7198660751341,35.755934734297,47.8963724962786,60.5931108819369,52.6026476807759,51.1185114116044,55.3732177720794,56.9445860469556,58.1328958761261,57.9038474560626,56.1585113800622,59.522384490052,155.95210413908,162.17965970268,171.857510292,177.2323749236,182.640698686166,188.467107238056,197.194943795189,270.643190900038,228.416492505492,267.684876363873,261.736067347623,274.699348653032,303.506361732673,314.234061135681,306.169103613044,307.772125756186,364.331828761053,397.664463336532,401.587987096796,428.50967575544,390.374287404706,447.645377660445,568.614114291648,574.486784408023,579.365465100703
"434","Liberia","Buildings",206.805147501207,212.347031524347,223.471160504874,231.077888806288,202.324793000045,228.969926502613,230.558479444463,343.577442762068,361.278711402038,401.16781474177,420.93349964496,371.847270034633,417.2221858266,380.39541011231,391.83606821435,405.66983990893,462.514055056432,442.273827353085,518.05029503725,512.908914212951,517.891468648987,489.991632722134,441.700991257845,407.438235250328,380.071185794969,393.999649804242,415.829278084252,455.985178254122,509.02393801668,593.125119494888,666.857336170969,688.769130480616,716.489455865831,749.380665061859,784.662431234484,835.436785706275,868.723025674437,888.716927382527,900.324148274921,932.226266612458,985.299598109196,1013.39423673408,1026.77108253878,1041.18385206934,1083.73187867592,1107.78753418018,1143.51421154816,1150.61782510061,1132.70505446274,1175.55578714411,1188.59798883468,1202.93336570936,1271.65452887601,1309.81194953902,1311.3545326947
"435","Liberia","Electricity & heat",4.2110867624292,4.2110867624292,5.2638584530364,5.2638584530364,4.7374726077329,6.827022996494,109.19623324202,105.68745524188,109.29219119674,115.9912702536,178.80572585606,198.82734010885,208.56419400237,242.23519451419,243.60068952791,239.60190339562,197.90656752738,152.49657635299,187.86162398762,107.44507075453,91.4280350435595,68.2526183333083,57.2790691696168,61.4963296771408,59.0949789897737,60.3490614068748,66.4697065534791,63.8235171562081,75.3735164742501,75.301767039765,101.676252178342,115.303153780514,117.391227806985,126.139035341441,130.210161157567,154.842146285031,159.709129248224,141.47116655873,116.565374765805,111.3621307108,175.614978724066,190.988748362405,205.960708605628,199.526927819548,273.908062426246,275.06077899183,305.282826282606,262.723749571742,122.792098062898,186.218508472781,139.903748438398,119.438440491103,127.221287048037,121.685295477988,126.414727574747
"436","Liberia","Industry",458.77120826656,453.224009982805,465.301233770372,460.170068787238,501.160723724049,497.569172546741,429.224713278356,379.078313612794,408.766285843652,514.081915587261,426.791493877633,363.644134421808,257.151869008954,292.051997017733,234.770263591506,259.9302835547,226.776158447912,346.305138640232,345.985979051679,239.791054097361,58.8681137005019,29.7902157421379,28.9594564463384,29.6861633523982,30.6065613130589,30.9740594618946,36.5014091307063,33.7540054778371,36.6235669793741,41.2166002051218,54.3527502437236,79.6832432633878,75.9772176226392,72.5853854586904,81.7279113834436,140.230823007564,149.921660286884,145.080504017138,111.929396359421,99.237433450421,150.315395320395,172.606088646827,183.525387444748,172.838004220419,245.317288358002,270.26831819476,240.986038189006,243.064020876537,198.781430932637,255.709137537086,258.923186795185,298.361912418966,280.054290186129,276.397231205072,281.753443548686
